"score"	"title"	"year"	"families"	"backends"	"arxiv_ids"	"dois"	"openalex_ids"	"venues"	"types"	"cited_by_count"	"prior_search_duplicate"	"relevance_reasons"	"authors"	"urls"	"abstract"
"6"	"One-Class Classification for Intrusion Detection on Vehicular Networks"	"2023"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"2309.14134v1"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Fahad Sohrab;Jake Guidry;Moncef Gabbouj;Raju Gottumukkala;Satya Katragadda"	"https://arxiv.org/abs/2309.14134v1;https://arxiv.org/pdf/2309.14134v1"	"Controller Area Network bus systems within vehicular networks are not equipped with the tools necessary to ward off and protect themselves from modern cyber-security threats. Work has been done on using machine learning methods to detect and report these attacks, but common methods are not robust towards unknown attacks. These methods usually rely on there being a sufficient representation of attack data, which may not be available due to there either not being enough data present to adequately represent its distribution or the distribution itself is too diverse in nature for there to be a sufficient representation of it. With the use of one-class classification methods, this issue can be mitigated as only normal data is required to train a model for the detection of anomalous instances. Research has been done on the efficacy of these methods, most notably One-Class Support Vector Machine and Support Vector Data Description, but many new extensions of these works have been proposed and have yet to be tested for injection attacks in vehicular networks. In this paper, we investigate the performance of various state-of-the-art one-class classification methods for detecting injection attacks on Controller Area Network bus traffic. We investigate the effectiveness of these techniques on attacks launched on Controller Area Network buses from two different vehicles during normal operation and while being attacked. We observe that the Subspace Support Vector Data Description method outperformed all other tested methods with a Gmean of about 85%."
"6"	"Personalization of Affective Models to Enable Neuropsychiatric Digital Precision Health Interventions: A Feasibility Study"	"2023"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"2311.12812v1"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Ali Kargarandehkordi;Matti Kaisti;Peter Washington"	"https://arxiv.org/abs/2311.12812v1;https://arxiv.org/pdf/2311.12812v1"	"Mobile digital therapeutics for autism spectrum disorder (ASD) often target emotion recognition and evocation, which is a challenge for children with ASD. While such mobile applications often use computer vision machine learning (ML) models to guide the adaptive nature of the digital intervention, a single model is usually deployed and applied to all children. Here, we explore the potential of model personalization, or training a single emotion recognition model per person, to improve the performance of these underlying emotion recognition models used to guide digital health therapies for children with ASD. We conducted experiments on the Emognition dataset, a video dataset of human subjects evoking a series of emotions. For a subset of 10 individuals in the dataset with a sufficient representation of at least two ground truth emotion labels, we trained a personalized version of three classical ML models on a set of 51 features extracted from each video frame. We measured the importance of each facial feature for all personalized models and observed differing ranked lists of top features across subjects, motivating the need for model personalization. We then compared the personalized models against a generalized model trained using data from all 10 participants. The mean F1-scores achieved by the personalized models were 90.48%, 92.66%, and 86.40%, respectively. By contrast, the mean F1-scores reached by non-personalized models trained on different human subjects and evaluated using the same test set were 88.55%, 91.78%, and 80.42%, respectively. The personalized models outperformed the generalized models for 7 out of 10 participants. PCA analyses on the remaining 3 participants revealed relatively facial configuration differences between emotion labels within each subject, suggesting that personalized ML will fail when the variation among data points within a subjects data is too low."
"6"	"Pixels to Principles: Probing Intuitive Physics Understanding in Multimodal Language Models"	"2025"	"lvpm_interface_probe_expansion"	"arxiv"	"2507.16572v1"	""	""	""	""	"0"	"False"	"direct-vlm"	"Elia Bruni;Mohamad Ballout;Serwan Jassim"	"https://arxiv.org/abs/2507.16572v1;https://arxiv.org/pdf/2507.16572v1"	"This paper presents a systematic evaluation of state-of-the-art multimodal large language models (MLLMs) on intuitive physics tasks using the GRASP and IntPhys 2 datasets. We assess the open-source models InternVL 2.5, Qwen 2.5 VL, LLaVA-OneVision, and the proprietary Gemini 2.0 Flash Thinking, finding that even the latest models struggle to reliably distinguish physically plausible from implausible scenarios. To go beyond performance metrics, we conduct a probing analysis of model embeddings, extracting intermediate representations at key processing stages to examine how well task-relevant information is preserved. Our results show that, depending on task difficulty, a critical vision-language misalignment can emerge: vision encoders successfully capture physical plausibility cues, but this information is not effectively utilized by the language model, leading to failures in reasoning. This misalignment suggests that the primary limitation of MLLMs in intuitive physics tasks is not the vision component but the ineffective integration of visual and linguistic information. Our findings highlight vision-language alignment as a key area for improvement, offering insights for future MLLMs development."
"6"	"Quo Vadis, World Modeling?"	"2026"	"formal_identifiability"	"arxiv"	"2608.02713v1"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Botian Shi;Daocheng Fu;Dongyue Lu;Jianbiao Mei;Jiangning Zhang;Licheng Wen;Lingdong Kong;Pinlong Cai;Ran Yi;Rong Wu;Shuicheng Yan;Wei Chow;Xiaobin Hu;Xiyan Huang;Xuemeng Yang;Ying Tai;Yong Liu;Yu Yang;Yue Liao;Yuxiang Feng"	"https://arxiv.org/abs/2608.02713v1;https://arxiv.org/pdf/2608.02713v1"	"Continually improving agents require dynamic interaction feedback beyond static supervision, yet direct real-environment interaction is costly, slow, unsafe, and hard to parallelize. World modeling offers a natural intermediate proxy that allows agents to query lower-cost, more controllable feedback before committing to real actions. Classical world models instantiate this proxy primarily through future physical-state prediction, a formulation useful yet narrow for agents that require actionable feedback beyond raw state transitions. In this work, we conceptualize Agent-Centric Interactive World Proxies, shifting the fundamental paradigm from physical state transitions to agent-usable information transitions, such as execution outcomes, retrieved experiences or skills, and verification signals, broadening the scope of world modeling to provide versatile feedback for continually improving agents. To systematically map this design space, we organize world proxies into six functional forms based on their feedback modalities: dynamics, spatial, execution, memory/experience, skill, and reward/verification proxies, which together characterize the primary ways world modeling serves agent improvement. We further analyze how these proxies empower agents across three progressive levels: L.1 Inference-Time Guidance, where proxy outputs enrich in-context information for superior decisions; L.2 Training-Time Optimization, where proxy outputs yield rewards, critiques, or synthetic rollouts for policy learning; and L.3 Agent-Proxy Co-Evolution, where real-environment evidence continuously updates both the proxy and the agent for co-evolution. Ultimately, this work recasts world modeling into an agent-centric paradigm, establishing a roadmap for building world proxies that empower agents to plan better, learn faster, and evolve continually."
"6"	"ReGuLaR: Relation-Grounded Latent Reasoning for Large Vision-Language Models"	"2026"	"lvpm_interface"	"openalex"	"2605.30587"	""	"https://openalex.org/W7163287687"	"arXiv (Cornell University)"	"preprint"	"0"	"False"	"direct-vlm"	"Karthik Somayaji N. S;Peng Li;Zihu Wang"	"https://arxiv.org/abs/2605.30587;https://arxiv.org/pdf/2605.30587"	""
"6"	"Representation Learning with Conditional Information Flow Maximization"	"2024"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"2406.05510v2"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Dou Hu;Lingwei Wei;Songlin Hu;Wei Zhou"	"https://arxiv.org/abs/2406.05510v2;https://arxiv.org/pdf/2406.05510v2"	"This paper proposes an information-theoretic representation learning framework, named conditional information flow maximization, to extract noise-invariant sufficient representations for the input data and target task. It promotes the learned representations have good feature uniformity and sufficient predictive ability, which can enhance the generalization of pre-trained language models (PLMs) for the target task. Firstly, an information flow maximization principle is proposed to learn more sufficient representations for the input and target by simultaneously maximizing both input-representation and representation-label mutual information. Unlike the information bottleneck, we handle the input-representation information in an opposite way to avoid the over-compression issue of latent representations. Besides, to mitigate the negative effect of potential redundant features from the input, we design a conditional information minimization principle to eliminate negative redundant features while preserve noise-invariant features. Experiments on 13 language understanding benchmarks demonstrate that our method effectively improves the performance of PLMs for classification and regression. Extensive experiments show that the learned representations are more sufficient, robust and transferable."
"6"	"Rethinking Concept Bottleneck Models: From Pitfalls to Solutions"	"2026"	"lvpm_interface_probe_expansion"	"arxiv"	"2603.05629v1"	""	""	""	""	"0"	"False"	"direct-vlm"	"Emre Akbas;Merve Tapli;Quentin Bouniot;Wolfgang Stammer;Zeynep Akata"	"https://arxiv.org/abs/2603.05629v1;https://arxiv.org/pdf/2603.05629v1"	"Concept Bottleneck Models (CBMs) ground predictions in human-understandable concepts but face fundamental limitations: the absence of a metric to pre-evaluate concept relevance, the ""linearity problem"" causing recent CBMs to bypass the concept bottleneck entirely, an accuracy gap compared to opaque models, and finally the lack of systematic study on the impact of different visual backbones and VLMs. We introduce CBM-Suite, a methodological framework to systematically addresses these challenges. First, we propose an entropy-based metric to quantify the intrinsic suitability of a concept set for a given dataset. Second, we resolve the linearity problem by inserting a non-linear layer between concept activations and the classifier, which ensures that model accuracy faithfully reflects concept relevance. Third, we narrow the accuracy gap by leveraging a distillation loss guided by a linear teacher probe. Finally, we provide comprehensive analyses on how different vision encoders, vision-language models, and concept sets interact to influence accuracy and interpretability in CBMs. Extensive evaluations show that CBM-Suite yields more accurate models and provides insights for improving concept-based interpretability."
"6"	"Revisiting Data Auditing in Large Vision-Language Models"	"2025"	"lvpm_interface_probe_expansion"	"arxiv"	"2504.18349v1"	""	""	""	""	"0"	"False"	"direct-vlm"	"Boheng Li;Fangqi Li;Hongyu Zhu;ShiLin Wang;Sichu Liang;Tongxin Yuan;Wenwen Wang;Zhuosheng Zhang"	"https://arxiv.org/abs/2504.18349v1;https://arxiv.org/pdf/2504.18349v1"	"With the surge of large language models (LLMs), Large Vision-Language Models (VLMs)--which integrate vision encoders with LLMs for accurate visual grounding--have shown great potential in tasks like generalist agents and robotic control. However, VLMs are typically trained on massive web-scraped images, raising concerns over copyright infringement and privacy violations, and making data auditing increasingly urgent. Membership inference (MI), which determines whether a sample was used in training, has emerged as a key auditing technique, with promising results on open-source VLMs like LLaVA (AUC > 80%). In this work, we revisit these advances and uncover a critical issue: current MI benchmarks suffer from distribution shifts between member and non-member images, introducing shortcut cues that inflate MI performance. We further analyze the nature of these shifts and propose a principled metric based on optimal transport to quantify the distribution discrepancy. To evaluate MI in realistic settings, we construct new benchmarks with i.i.d. member and non-member images. Existing MI methods fail under these unbiased conditions, performing only marginally better than chance. Further, we explore the theoretical upper bound of MI by probing the Bayes Optimality within the VLM's embedding space and find the irreducible error rate remains high. Despite this pessimistic outlook, we analyze why MI for VLMs is particularly challenging and identify three practical scenarios--fine-tuning, access to ground-truth texts, and set-based inference--where auditing becomes feasible. Our study presents a systematic view of the limits and opportunities of MI for VLMs, providing guidance for future efforts in trustworthy data auditing."
"6"	"Semi-Supervised Conditional Generative Learning through Stochastic Interpolation and Sufficient Representations"	"2026"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"2607.16725v1"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Changyu Liu;Jian Huang;Yuling Jiao"	"https://arxiv.org/abs/2607.16725v1;https://arxiv.org/pdf/2607.16725v1"	"Conditional generative modeling remains a challenging problem in semi-supervised settings where labeled data is scarce but unlabeled samples are abundant. To effectively leverage structural information embedded within the unlabeled dataset and compensate for sparse conditioning signals, we propose a semi-supervised framework combining conditional stochastic interpolation with low-dimensional latent representations. RepG decomposes generation into two stages: label-dependent latent sampling and high-dimensional reconstruction. This isolates the supervised learning of conditional dependencies to a low-dimensional space, requiring few labels while utilizing the abundant unlabeled data purely for reconstruction. Theoretically, we establish an error decomposition showing that the Kullback-Leibler divergence of RepG comprises stage-wise estimation errors and a structural bias quantified by conditional mutual information. For deep neural network estimators, we derive non-asymptotic convergence rates proving that RepG significantly improves sample complexity. By confining the supervised estimation burden to the low intrinsic dimension of the latent representation, RepG achieves a strictly faster convergence rate. Complemented by a minimax lower bound, our theoretical results demonstrate that this method effectively mitigates the curse of dimensionality inherent in direct ambient-space generative modeling."
"6"	"SonoReasoner: Hierarchical Clinical Reasoning for Ultrasound Vision-Language Models"	"2026"	"lvpm_interface"	"openalex"	""	"https://doi.org/10.21203/rs.3.rs-10209869/v1"	"https://openalex.org/W7172278021"	"Research Square"	"preprint"	"0"	"False"	"direct-vlm"	"Guangyu Wang;Haoyu Wang;Huahui Yi;Jiazhi Cao;Jun Gao;Junyuan Mao;Kang Li;Kun Wang;Qicheng Lao;Qingbo Kang;Wen Wen;Wenwu Ling;Xi Chen;Yajun Mu;Yan Luo"	"https://doi.org/10.21203/rs.3.rs-10209869/v1;https://www.researchsquare.com/article/rs-10209869/latest.pdf"	""
"6"	"Sparse Concept Channels in Frozen 3D CT Vision Encoders"	"2026"	"lvpm_interface_probe_expansion"	"arxiv"	"2607.20993v1"	""	""	""	""	"0"	"False"	"direct-vlm"	"Christian Bluethgen;Farhad Nooralahzadeh;Lea Bogensperger;Michael Krauthammer"	"https://arxiv.org/abs/2607.20993v1;https://arxiv.org/pdf/2607.20993v1"	"Large vision-language models are becoming increasingly dominant in 3D medical image interpretation, but we rarely know <i>which</i> internal units encode clinical findings or <i>where</i> that information lives in the representation. We first study this on a 3D chest vision-language model (Pillar-0) by probing its frozen vision embeddings. We show that (i) each radiological finding is encoded by a <i>sparse</i> set of ~10 vision-encoder channels that match full-feature classification performance and far exceed a zero-shot text prompting; (ii) turning off the channels tied to one finding, that finding's score collapses while unrelated labels stay stable; and (iii) the same sparse probe <i>replicates</i> on an architecturally unrelated 3D abdominal VLM (Merlin) suggesting a general property of frozen medical encoders. Our training-free concept channel probe (CCP) method, paired with a corpus-derived report template, outperforms published CT-CHAT on clinical efficacy and NLG metrics (F1 0.549 vs. 0.184; BLEU 0.483 vs. 0.373) at 22x lower latency. Our results provide a clear, reproducible characterization of how frozen medical encoders represent findings, demonstrating direct applicability across models."
"6"	"Sparse Visual Thought Circuits in Vision-Language Models"	"2026"	"formal_identifiability"	"openalex"	"2603.25075"	""	"https://openalex.org/W7142557537"	"arXiv (Cornell University)"	"preprint"	"0"	"False"	"direct-vlm"	"Yunpeng Zhou"	"http://arxiv.org/abs/2603.25075;https://arxiv.org/pdf/2603.25075"	""
"6"	"SSAFE: Simple and Strong AI-Generated Image Detection via Frozen Vision Encoders"	"2026"	"frozen_sufficiency_expansion"	"arxiv"	"2606.08634v1"	""	""	""	""	"0"	"False"	"frozen-interface"	"Byoungkwon Kim;Jaehyun Nam;Jinwoo Shin;Kyungmin Lee;Seunghyun Lee"	"https://arxiv.org/abs/2606.08634v1;https://arxiv.org/pdf/2606.08634v1"	"The rapid advancement of generative models has blurred the boundary between synthetic and real imagery, creating an urgent need for reliable deepfake detection. Yet most existing approaches rely on massive real--fake datasets, which are increasingly difficult to maintain as new generators continue to emerge. In this work, we investigate how much information about image authenticity is already encoded in modern multimodal vision representations. We find that frozen multimodal encoders naturally separate real and synthetic images in their embedding space, enabling a simple linear classifier to achieve strong performance without task-specific fine-tuning. Motivated by this observation, we develop a representation-aware data curation strategy that selects a compact set of representative generators for training. The resulting training set contains only 10K images, compared to 288K in AIGIBench and 4M in OpenFake, while improving robustness to unseen generators and distribution shifts. We additionally introduce RealWorldBench, a benchmark consisting of modern camera photographs, contemporary stock images, and outputs from recent commercial generators. Experiments across multiple benchmarks show that combining frozen multimodal representations with carefully curated training data provides a simple and effective approach to AI-generated image detection."
"6"	"Stateful Visual Encoders for Vision-Language Models"	"2026"	"lvpm_interface"	"openalex"	"2606.04433"	""	"https://openalex.org/W7163720772"	"arXiv (Cornell University)"	"preprint"	"0"	"False"	"direct-vlm"	"Adam Yala;David M. Chan;Joseph E. Gonzalez;Junwei Yu;Trevor Darrell;Zirui Wang"	"https://arxiv.org/abs/2606.04433;https://arxiv.org/pdf/2606.04433"	""
"6"	"Sufficient Representations for Categorical Variables"	"2019"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"1908.09874v3"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Jonathan Johannemann;Stefan Wager;Susan Athey;Vitor Hadad"	"https://arxiv.org/abs/1908.09874v3;https://arxiv.org/pdf/1908.09874v3"	"Many learning algorithms require categorical data to be transformed into real vectors before it can be used as input. Often, categorical variables are encoded as one-hot (or dummy) vectors. However, this mode of representation can be wasteful since it adds many low-signal regressors, especially when the number of unique categories is large. In this paper, we investigate simple alternative solutions for universally consistent estimators that rely on lower-dimensional real-valued representations of categorical variables that are ""sufficient"" in the sense that no predictive information is lost. We then compare preexisting and proposed methods on simulated and observational datasets."
"6"	"Synthetic Defect Image Generation for Power Line Insulator Inspection Using Multimodal Large Language Models"	"2026"	"vlm_probe_expansion"	"arxiv"	"2603.08069v1"	""	""	""	""	"0"	"False"	"direct-vlm"	"Caisheng Wang;Xuesong Wang"	"https://arxiv.org/abs/2603.08069v1;https://arxiv.org/pdf/2603.08069v1"	"Utility companies increasingly rely on drone imagery for post-event and routine inspection, but training accurate defect-type classifiers remains difficult because defect examples are rare and inspection datasets are often limited or proprietary. We address this data-scarcity setting by using an off-the-shelf multimodal large language model (MLLM) as a training-free image generator to synthesize defect images from visual references and text prompts. Our pipeline increases diversity via dual-reference conditioning, improves label fidelity with lightweight human verification and prompt refinement, and filters the resulting synthetic pool using an embedding-based selection rule based on distances to class centroids computed from the real training split. We evaluate on ceramic insulator defect-type classification (shell vs. glaze) using a public dataset with a realistic low training-data regime (104 real training images; 152 validation; 308 test). Augmenting the 10% real training set with embedding-selected synthetic images improves test F1 score (harmonic mean of precision and recall) from 0.615 to 0.739 (20% relative), corresponding to an estimated 4--5x data-efficiency gain, and the gains persist with stronger backbone models and frozen-feature linear-probe baselines. These results suggest a practical, low-barrier path for improving defect recognition when collecting additional real defects is slow or infeasible."
"6"	"Too Late to Recall: Explaining the Two-Hop Problem in Multimodal Knowledge Retrieval"	"2025"	"lvpm_interface_probe_expansion"	"arxiv"	"2512.03276v1"	""	""	""	""	"0"	"False"	"direct-vlm"	"Ashkan Khakzar;Constantin Venhoff;Neel Nanda;Philip Torr;Sonia Joseph"	"https://arxiv.org/abs/2512.03276v1;https://arxiv.org/pdf/2512.03276v1"	"Training vision language models (VLMs) aims to align visual representations from a vision encoder with the textual representations of a pretrained large language model (LLM). However, many VLMs exhibit reduced factual recall performance compared to their LLM backbones, raising the question of how effective multimodal fine-tuning is at extending existing mechanisms within the LLM to visual inputs. We argue that factual recall based on visual inputs requires VLMs to solve a two-hop problem: (1) forming entity representations from visual inputs, and (2) recalling associated factual knowledge based on these entity representations. By benchmarking 14 VLMs with various architectures (LLaVA, Native, Cross-Attention), sizes (7B-124B parameters), and training setups on factual recall tasks against their original LLM backbone models, we find that 11 of 14 models exhibit factual recall degradation. We select three models with high and two models with low performance degradation, and use attribution patching, activation patching, and probing to show that degraded VLMs struggle to use the existing factual recall circuit of their LLM backbone, because they resolve the first hop too late in the computation. In contrast, high-performing VLMs resolve entity representations early enough to reuse the existing factual recall mechanism. Finally, we demonstrate two methods to recover performance: patching entity representations from the LLM backbone into the VLM, and prompting with chain-of-thought reasoning. Our results highlight that the speed of early entity resolution critically determines how effective VLMs are in using preexisting LLM mechanisms. More broadly, our work illustrates how mechanistic analysis can explain and unveil systematic failures in multimodal alignment."
"6"	"Towards Dual-Brain Minimal Sufficient Representation for Vision-Language Navigation"	"2026"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"2607.23181v1"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Bin Lin;Chenhuan Cai;Chenyi Xu;Fangli Guan;Geyong Min;Jianhui Zhang;Liqi Yan;Pan Li;Yihao Wu"	"https://arxiv.org/abs/2607.23181v1;https://arxiv.org/pdf/2607.23181v1"	"Vision-and-Language Navigation in continuous environments (VLN-CE) requires an agent to ground language in egocentric observations and plan in unseen scenes. Although recent multimodal large models and world-model-based methods have improved navigation, they often preserve excessive task-irrelevant detail, weakening generalization and increasing computational burden. We propose BrainNav, a navigation framework grounded in the Principle of Minimal Sufficiency. BrainNav consists of three components: a Logical Anchor Model that implements instruction-aware selective perception to suppress environmental noise, a Minimalist Constraint Alignment module that serves as a compact cross-modal bottleneck, efficiently synchronizing discrete linguistic intent with continuous latent dynamics while filtering out redundant information, and a Compression World Model that predicts action-conditioned states within a condensed, low-rank latent space. These modules align semantic intent with spatial perception, enhancing the agent's robustness and efficiency in complex tasks. Experiments show that BrainNav improves over prior SOTA by 2.0 % / 1.0 in SR/SPL on R2R-CE val-unseen and 0.94 % / 0.78 on RxR-CE val-unseen. These results indicate that minimally sufficient world representations provide an effective foundation for robust VLN."
"6"	"Towards Robot Skill Learning and Adaptation with Gaussian Processes"	"2026"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"2603.01480v1"	""	""	""	""	"0"	"False"	"formal-identifiability"	"A K M Nadimul Haque;Cedric Le Gentil;Fouad Sukkar;Marc G. Carmichael;Sheila Sujipto;Teresa Vidal-Calleja"	"https://arxiv.org/abs/2603.01480v1;https://arxiv.org/pdf/2603.01480v1"	"General robot skill adaptation requires expressive representations robust to varying task configurations. While recent learning-based skill adaptation methods refined via Reinforcement Learning (RL), have shown success, existing skill models often lack sufficient representational capacity for anything beyond minor environmental changes. In contrast, Gaussian Process (GP)-based skill modelling provides an expressive representation with useful analytical properties; however, adaptation of GP-based skills remains underexplored. This paper proposes a novel, robust skill adaptation framework that utilises GPs with sparse via-points for compact and expressive modelling. The model considers the trajectory's poses and leverages its first and second analytical derivatives to preserve the skill's kinematic profile. We present three adaptation methods to cater for the variability between initial and observed configurations. Firstly, an optimisation agent that adjusts the path's via-points while preserving the demonstration velocity. Second, a behaviour cloning agent trained to replicate output trajectories from the optimisation agent. Lastly, an RL agent that has learnt to modify via-points whilst maintaining the kinematic profile and enabling online capabilities. Evaluated across three tasks (drawer opening, cube-pushing and bar manipulation) in both simulation and hardware, our proposed methods outperform every benchmark in success rates. Furthermore, the results demonstrate that the GP-based representation enables all three methods to attain high cosine similarity and low velocity magnitude errors, indicating strong preservation of the kinematic profile. Overall, our formulation provides a compact representation capable of adapting to large deviations from a single demonstrated skill."
"6"	"Transfer Learning through Enhanced Sufficient Representation: Enriching Source Domain Knowledge with Target Data"	"2025"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"2502.20414v1"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Jian Huang;Xueyu Zhou;Yeheng Ge"	"https://arxiv.org/abs/2502.20414v1;https://arxiv.org/pdf/2502.20414v1"	"Transfer learning is an important approach for addressing the challenges posed by limited data availability in various applications. It accomplishes this by transferring knowledge from well-established source domains to a less familiar target domain. However, traditional transfer learning methods often face difficulties due to rigid model assumptions and the need for a high degree of similarity between source and target domain models. In this paper, we introduce a novel method for transfer learning called Transfer learning through Enhanced Sufficient Representation (TESR). Our approach begins by estimating a sufficient and invariant representation from the source domains. This representation is then enhanced with an independent component derived from the target data, ensuring that it is sufficient for the target domain and adaptable to its specific characteristics. A notable advantage of TESR is that it does not rely on assuming similar model structures across different tasks. For example, the source domain models can be regression models, while the target domain task can be classification. This flexibility makes TESR applicable to a wide range of supervised learning problems. We explore the theoretical properties of TESR and validate its performance through simulation studies and real-world data applications, demonstrating its effectiveness in finite sample settings."
"6"	"VisiPruner: Decoding Discontinuous Cross-Modal Dynamics for Efficient Multimodal LLMs"	"2025"	"lvpm_interface"	"openalex"	""	"https://doi.org/10.18653/v1/2025.emnlp-main.955"	"https://openalex.org/W4416036089"	"Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing"	"conference-paper"	"0"	"False"	"direct-vlm"	"Anhao Zhao;Hui Su;Jinlan Fu;Junlong Tong;Wei Zhang;Xiaoyu Shen;Yijie Pan;Yingqi Fan"	"https://aclanthology.org/2025.emnlp-main.955.pdf;https://doi.org/10.18653/v1/2025.emnlp-main.955"	""
"6"	"When Harmful Content Gets Camouflaged: Unveiling Perception Failure of LVLMs with CamHarmTI"	"2025"	"lvpm_interface_probe_expansion"	"arxiv"	"2512.03087v1"	""	""	""	""	"0"	"False"	"direct-vlm"	"Dongxia Wang;Huizhong Guo;Qi Zhou;Wenhai Wang;Yanhui Li;Zhihong Xu"	"https://arxiv.org/abs/2512.03087v1;https://arxiv.org/pdf/2512.03087v1"	"Large vision-language models (LVLMs) are increasingly used for tasks where detecting multimodal harmful content is crucial, such as online content moderation. However, real-world harmful content is often camouflaged, relying on nuanced text-image interplay, such as memes or images with embedded malicious text, to evade detection. This raises a key question: \textbf{can LVLMs perceive such camouflaged harmful content as sensitively as humans do?} In this paper, we introduce CamHarmTI, a benchmark for evaluating LVLM ability to perceive and interpret camouflaged harmful content within text-image compositions. CamHarmTI consists of over 4,500 samples across three types of image-text posts. Experiments on 100 human users and 12 mainstream LVLMs reveal a clear perceptual gap: humans easily recognize such content (e.g., over 95.75\% accuracy), whereas current LVLMs often fail (e.g., ChatGPT-4o achieves only 2.10\% accuracy). Moreover, fine-tuning experiments demonstrate that \bench serves as an effective resource for improving model perception, increasing accuracy by 55.94\% for Qwen2.5VL-7B. Attention analysis and layer-wise probing further reveal that fine-tuning enhances sensitivity primarily in the early layers of the vision encoder, promoting a more integrated scene understanding. These findings highlight the inherent perceptual limitations in LVLMs and offer insight into more human-aligned visual reasoning systems."
"6"	"Where Reliability Lives in Vision-Language Models: A Mechanistic Study of Attention, Hidden States, and Causal Circuits"	"2026"	"lvpm_interface"	"openalex"	"2605.08200"	""	"https://openalex.org/W7161090632"	"arXiv (Cornell University)"	"preprint"	"0"	"False"	"direct-vlm"	"Ajit Saravanan;Emily Huang;Ishan Dave;Logan Mann;Saadullah Ismail;Shikhar Shiromani;Yi Xia"	"https://arxiv.org/abs/2605.08200;https://arxiv.org/pdf/2605.08200"	""
"5"	"LLM2CLIP: Powerful Language Model Unlocks Richer Cross-Modality Representation"	"2024"	"lvpm_interface;lvpm_interface_probe_expansion"	"arxiv;openalex"	"2411.04997;2411.04997v6"	"https://doi.org/10.48550/arxiv.2411.04997"	"https://openalex.org/W4404363161"	"arXiv (Cornell University)"	"preprint"	"2"	"True"	"matched-control;multi-query-hit"	"Aoqi Wu;Chong Luo;Chunyu Wang;Dongdong Chen;Liang Hu;Lili Qiu;Naseem, Usman;Qi Dai;Usman Naseem;Wang, Chunyu;Weiquan Huang;Xiyang Dai;Xufang Luo;Yifan Yang;Yuqing Yang"	"http://arxiv.org/abs/2411.04997;https://arxiv.org/abs/2411.04997v6;https://arxiv.org/pdf/2411.04997;https://arxiv.org/pdf/2411.04997v6"	"CLIP is a seminal multimodal model that maps images and text into a shared representation space through contrastive learning on billions of image-caption pairs. Inspired by the rapid progress of large language models (LLMs), we investigate how the superior linguistic understanding and broad world knowledge of LLMs can further strengthen CLIP, particularly in handling long and complex captions. We introduce an efficient fine-tuning framework that embeds an LLM into a pretrained CLIP while incurring nearly the same training cost as standard CLIP fine-tuning. Our method first converts the LLM into an embedding-compatible form for the CLIP setting, and then couples it with the pretrained CLIP vision encoder through a lightweight adaptor trained on only a few million image-caption pairs. With this strategy, we achieve large performance gains without large-scale retraining, outperforming state-of-the-art CLIP variants such as EVA02 and SigLIP-2. The LLM-enhanced CLIP delivers consistent improvements across a wide range of downstream tasks, including linear-probe classification, zero-shot image-text retrieval with both short and long captions (in English and other languages), zero-shot and supervised image segmentation, object detection, and serving as a tokenizer backbone for multimodal large-model benchmarks. Code and models are available at: https://aka.ms/llm2clip"
